product	protein	fat	carbs	calories	price	sale_type	unit_weight	total_package_weight	is_promo
საღეჭი რეზინი "დიროლი" პიტნა	0.2	0.1	86	350	2.7	weight	0	19.5	0
საღეჭი რეზინი "დიროლი" იქს-ფრეში საზამთრო	0.1	0	85	345	2.1	weight	0	18	0
საღეჭი რეზინი "დიროლი" ხილის ასორტით საბავშვო	0.5	0.2	88	360	1.4	weight	0	13.5	0
საღეჭი რეზინი "დიროლი" ლაიმი და მარწყვი	0.3	0.1	87	355	2.7	weight	0	19.5	0
საღეჭი რეზინი "დიროლი" XXL მარწყვის მიქსი	0.5	0.3	89	365	1.95	weight	0	19	0
საღეჭი რეზინი "დიროლი" იქს-ფრეში მოცვი და ციტრუსი	0.2	0.1	86	350	2.1	weight	0	16	0
კანფეტი დრაჟე "სქითლს" ხილი	8	5	82	420	2.2	weight	0	38	0
შოკოლადის დრაჟე "m & m" მიწის თხილთ	25	15	60	500	2.5	weight	0	45	0
კანფეტი დრაჟე "სქითლს" ტყის კენკრა	7	4	84	415	2.2	weight	0	38	0
კანფეტი დრაჟე "ტიკ-ტაკი" მენთოლის გემოთი	2	1.5	85	380	2.55	weight	0	16	0
კანფეტი დრაჟე "ტიკ-ტაკი" ფორთოხლის გემოთი	1.8	1.2	86	375	2.55	weight	0	16	0
კანფეტი საღეჭი "მენთოსი" ხილის ასორტი	0.5	0.2	88	360	1.85	weight	0	37	0
შოკოლადის დრაჟე "m & m"	24	14	62	490	2.5	weight	0	45	0
ირისი "მელერი" შოკოლადი (ყავისფერი)	12	8	78	440	1.85	weight	0	38	0
კანფეტი საღეჭი "ჩუპა ჩუპსი" კოლა	0.5	0.2	89	365	2.4	weight	0	47	0
საღეჭი რეზინი "ბებეტო"	0.3	0.1	87	355	2.95	weight	0	30	0
კანფეტი საღეჭი "ტოფიტა" ალუბლის	0.4	0.2	92	370	1.6	weight	0	47	0
კანფეტი საღეჭი "ტოფიტა" მარწყვის	0.4	0.2	92	370	1.6	weight	0	47	0
კანფეტი დრაჟე "ბებეტო" ხილის მიქსი	8	5	82	420	2.55	weight	0	36	0
კანფეტი დრაჟე "ბებეტო" ტროპიკული ხილი	7	4	84	415	2.55	weight	0	36	0
ნაყინი ჭიქის "თოლია" ვანილის	12	8	25	220	1.2	package_weight	0	110000	0
ნაყინი ჯოხზე "თოლია" შოკოლადის/შავი შოკოლადის სარკალში	20	12	32	320	1.2	package_weight	0	95000	0
ნაყინი ჯოხზე "თოლია" ვანილის/რძიანი შოკოლადის სარკალში	19	11	31	310	1.2	package_weight	0	95000	0
ნაყინი "ნუვო" შოკოლადის/შესქელებული რძით/შავი შოკოლადის სარკალში	16	10	30	280	2.5	package_weight	0	130000	0
ნაყინი სენდვიჩი "თოლია"	14	9	28	260	1.8	package_weight	0	110000	0
ნაყინი ჭიქის "თოლია" შოკოლადის	13	8	26	230	1.2	package_weight	0	110000	0
ნაყინი "ნუვო" ვანილის/კარამელით/რძიანი შოკოლადის სარკალში	15	9	29	275	2.5	package_weight	0	130000	0
ნაყინი სენდვიჩი "ჯენიო" რძიანი შოკოლადით	14	8	27	250	2.5	package_weight	0	135000	0
ნაყინი სენდვიჩი "თოლია" ვანილის/ნამცხვრის ფირფიტებით	15	9	28	265	1.8	package_weight	0	110000	0
ნაყინი "ლოლო" მარწყვის	10	6	22	190	1.8	package_weight	0	120000	0
ნაყინი ჭიქის "თოლია" კრემბრულე	14	8	26	240	1.2	package_weight	0	110000	0
ნაყინი ჯოხზე "ესკიმა" შოკოლადის/შავი შოკოლადის სარკალში არაქისით	22	14	30	340	1.8	package_weight	0	130000	0
ნაყინი ესკიმო "ინდიგო" თხილის შოკოლადით	21	13	29	330	3.5	package_weight	0	130000	0
ნაყინი "ლოლო" ვანილის	11	7	23	200	1.8	package_weight	0	120000	0
ნაყინი ჯოხზე "ინდიგო" ვანილის/რძიანი შოკოლადის სარკალში	18	11	31	300	3.5	package_weight	0	130000	0
შოკოლადის ნაყინი ჯოხზე "ინდიგო" შავი შოკოლადის სარკალში	19	12	31	310	3.5	package_weight	0	130000	0
ნაყინი ესკიმო "ინდიგო" ნუშის თეთრი შოკოლადით	22	14	30	340	3.5	package_weight	0	130000	0
ნაყინი ჭიქის "თოლია" ვანილის/მარწყვის ჯემით	12	7	24	210	1.2	package_weight	0	110000	0
ნაყინი ჭიქის "თოლია" ვანილი/შოკოლადი	13	8	25	225	1.2	package_weight	0	110000	0
ნაყინი სიურპრიზით "სკუპი" ვანილის/რძიანი შოკოლადის ბურთულებით /ბიჭი/	17	10	28	290	3.9	weight	0	60	0
ნაყინი სიურპრიზით "სკუპი" ვანილის/რძიანი შოკოლადის ბურთულებით /გოგო/	17	10	28	290	3.9	weight	0	60	0
ნაყინი ჯოხზე "თოლია" ვანილი/რძიანი შოკოლადი	18	11	30	305	1.8	package_weight	0	130000	0
ნაყინი სენდვიჩი "თოლია" კრემ-ბრიულე	14	9	27	255	1.8	package_weight	0	110000	0
ნაყინი ჭიქის "თოლია" ვანილის/კარამელით	13	8	26	235	1.2	package_weight	0	110000	0
ნაყინი საოჯახო "თოლია" ვანილი/შოკოლადი/კრემ-ბრულე	14	8	26	240	29	package_weight	0	5000000	0
ნაყინი საოჯახო "თოლია" ვანილის	11	7	23	200	7.8	package_weight	0	1000000	0
ნაყინი საოჯახო "თოლია" ვანილი/შოკოლადი	11	7	23	200	7.8	package_weight	0	1000000	0
ნაყინი საოჯახო "თოლია" კრემბრიულე	14	8	26	240	7.8	package_weight	0	1000000	0
ნაყინი საოჯახო "თოლია" შოკოლადის	14	8	26	245	7.8	package_weight	0	1000000	0
ნაყინი საოჯახო "თოლია" ვანილის	11	7	23	200	13.8	package_weight	0	2000000	0
ნაყინი საოჯახო "თოლია" ვანილის	11	7	23	200	29	package_weight	0	5000000	0
ნაყინი საოჯახო "თოლია" ვანილი/შოკოლადი	11	7	23	200	13.8	package_weight	0	2000000	0
ნაყინი საოჯახო "თოლია" ვანილი/შოკოლადი/მარწყვი	11	7	24	205	13.8	package_weight	0	2000000	0
ნაყინი საოჯახო "თოლია" ვანილის/მარწყვის ჯემით	11	7	23	200	7.8	package_weight	0	1000000	0
ნაყინი საოჯახო "თოლია" მარწყვი	10	6	22	195	7.8	package_weight	0	1000000	0
ჰალვა მზესუმზირის „მააგ“	30	5	55	520	1.99	weight	0	200	0
ჰალვა მზესუმზირის „მააგ“ არაქისით	35	7	50	540	2.8	weight	0	200	0
გოზინაყი მზესუმზირის "აზოვი"	28	4	58	510	1.65	weight	0	150	0
რაჰათ-ლუქუმი "აზოვი" ხილის მიქსი	1	0.2	92	380	3.8	weight	0	200	0
გოზინაყი მზესუმზირის "აზოვი" ასორტი	29	5	56	515	3.99	weight	0	280	0
გოზინაყი მიწის თხილის "სანდომი"	32	6	54	530	12.5	weight	0	500	0
ჰალვა მზესუმზირის დიაბეტური "ხბფ" ცარსკაია ფრუქტოზაზე	25	4	50	450	3.45	weight	0	180	0
მინი კრუასანი "7 Days" კაკაოს კრემით	22	10	55	430	2.6	weight	0	60	0
მინი კრუასანი "7 Days" კაკაოს კრემით	22	10	55	430	6.5	weight	0	185	0
